"","cell","trait","Prop._SNPs","Prop._h2","Prop._h2_std_error","Enrichment","Enrichment_std_error","Enrichment_p","Coefficient","Coefficient_std_error","Coefficient_z.score","p_zcore","FDR"
"12","Pattern_11","Bipolar Disorder",0.214497226949887,0.229196434448725,0.0326047169672368,1.06852865982399,0.152005307625046,0.653026498154479,-1.30064687890848e-08,1.41535846587658e-08,-0.91895227270425,0.358120536669619,0.679828187444519
"13","Pattern_11","Body Mass Index",0.214497226949887,0.257312751878733,0.014945401781112,1.199608757361,0.0696764335540977,0.00479083681631777,2.27349033473467e-09,2.6836884880546e-09,0.847151353390765,0.396910764474661,0.709743864201716
"14","Pattern_11","Celiac Disease",0.214497226949887,0.232464003928011,0.0445924566959664,1.08376228090968,0.207892928640913,0.682058026282449,-4.71358609185324e-08,1.60543304851005e-08,-2.93602159007986,0.00332451183162757,0.09493633109164
"15","Pattern_11","Coronary Artery Disease",0.214497226949887,0.316396568696575,0.0429601499561039,1.47506134785833,0.200283008629015,0.019479480826798,-1.8517790329553e-09,3.32648826281185e-09,-0.556676857590956,0.57774823138352,0.818882158654176
"16","Pattern_11","Crohn's Disease",0.214497226949887,0.33193871779478,0.0285134513271804,1.54751985615334,0.132931561552737,1.09508269179511e-05,1.92093483814253e-09,1.34968395641695e-08,0.142324788629932,0.886823467335125,0.960581364948613
"17","Pattern_11","Depressive Symptoms",0.214497226949887,0.197905084610581,0.0261191751487055,0.922646355035711,0.121769290541028,0.524445022154592,3.59696630950502e-10,1.19778666727358e-09,0.300301080967323,0.763947508772257,0.918790292361247
"18","Pattern_11","Ever Smoked",0.214497226949887,0.194113406512689,0.0294416451065037,0.904969305538108,0.137258861222398,0.487633028822548,-1.17549727415253e-09,2.82900648296313e-09,-0.415515935092979,0.677764252301751,0.879985271490153
"19","Pattern_11","Fasting Glucose",0.214497226949887,0.267476208105861,0.0411048033397495,1.2469914502361,0.191633262230252,0.19615267414037,-7.69761208979187e-09,4.33716045506655e-09,-1.77480454540245,0.0759301655696559,0.365564236045764
"20","Pattern_11","HDL Cholesterol",0.214497226949887,0.32332551797975,0.0306282486885529,1.50736455933432,0.142790884171704,0.000485052816601575,-3.96810050712298e-09,3.86233665812448e-09,-1.02738338429821,0.304239972320077,0.64164783062153
"21","Pattern_11","Height",0.214497226949887,0.295352038925097,0.0161052963633713,1.37695038357816,0.0750839374120862,2.48775131949213e-06,-6.1054806561545e-09,3.56045080250764e-09,-1.7148055105422,0.0863808908969667,0.385363806768858
"22","Pattern_11","Inflammatory Bowel Disease",0.214497226949887,0.304756719499531,0.0255000944973342,1.42079561509078,0.118883096345538,0.00111304725255015,-1.56020874891034e-08,9.25354801800461e-09,-1.68606543768362,0.0917831961212112,0.385530549806609
"23","Pattern_11","LDL Cholesterol",0.214497226949887,0.380103757677887,0.0464567982460089,1.77206839959144,0.216584610004598,0.000311103243366041,-4.3424857129688e-10,4.26073989908195e-09,-0.101918582589481,0.918821299994651,0.974826951911327
"24","Pattern_11","Systemic Lupus Erythematosus",0.214497226949887,0.364938152905957,0.0452295879996464,1.70136536539569,0.210863276149549,3.10157274489371e-05,-9.15529753153284e-09,1.71360009321297e-08,-0.534272702703164,0.593152875281277,0.828234461022675
"25","Pattern_11","Multiple Sclerosis",0.214497226949887,0.796245805811509,0.285539542247899,3.71214964936371,1.3312038869137,1.90914891043999e-06,-1.65454701327693e-10,9.77483820248305e-09,-0.016926592328215,0.986495178194079,0.994439478539555
"26","Pattern_11","Neuroticism",0.214497226949887,0.214794163148606,0.0144276728072525,1.00138433583941,0.0672627474602424,0.983592579968444,1.17977170353501e-09,1.51484417920017e-09,0.778807298951316,0.436093237495879,0.740037009083915
"27","Pattern_11","Primary Biliary Cirrhosis",0.214497226949887,0.365558834909993,0.0423339865264604,1.70425902520129,0.197363794061314,0.000128542562409957,-4.40366423441696e-09,1.76402606306475e-08,-0.2496371412317,0.802867973189395,0.935141240802973
"28","Pattern_11","Rheumatoid Arthritis",0.214497226949887,0.30087676335596,0.0364488025899821,1.40270700761206,0.169926684406497,0.0173053743805028,-4.0076045614279e-09,6.82827106789833e-09,-0.586913513183272,0.557261793694645,0.812228148617948
